timestamp,open,high,low,close,volume
2022-01-01 00:00:00+00:00,19.521,20.79,19.514,20.76,1773114.795845
2022-01-02 00:00:00+00:00,20.754,22.204,20.571,21.868,2419669.243481
2022-01-03 00:00:00+00:00,21.86,23.754,21.254,23.698,3753424.918792
2022-01-04 00:00:00+00:00,23.712,24.479,22.797,23.428,4610091.383915
2022-01-05 00:00:00+00:00,23.427,27.471,22.34,25.233,8167785.303672
2022-01-06 00:00:00+00:00,25.234,25.972,23.331,25.393,7132352.993652
2022-01-07 00:00:00+00:00,25.389,27.321,22.652,25.98,8993298.861269
2022-01-08 00:00:00+00:00,25.986,27.324,23.548,25.322,6412809.713955
2022-01-09 00:00:00+00:00,25.324,28.67,25.099,27.528,7068405.364252
2022-01-10 00:00:00+00:00,27.536,28.518,25.091,27.982,7457737.619482
2022-01-11 00:00:00+00:00,27.987,28.704,25.861,26.609,5535248.753745
2022-01-12 00:00:00+00:00,26.593,27.24,25.6,26.758,4334697.894676
2022-01-13 00:00:00+00:00,26.757,26.761,24.44,24.867,3420813.194019
2022-01-14 00:00:00+00:00,24.862,25.878,23.916,25.72,2925840.490666
2022-01-15 00:00:00+00:00,25.721,26.203,25.119,25.176,2052738.481214
2022-01-16 00:00:00+00:00,25.176,26.34,24.659,25.497,2023602.173499
2022-01-17 00:00:00+00:00,25.509,25.616,23.274,23.786,2290288.598421
2022-01-18 00:00:00+00:00,23.791,24.334,22.054,22.964,2444465.032956
2022-01-19 00:00:00+00:00,22.965,23.141,21.222,21.544,2794680.867676
2022-01-20 00:00:00+00:00,21.543,22.979,20.038,20.172,2890378.360068
2022-01-21 00:00:00+00:00,20.172,20.509,17.101,17.422,6178157.594657
2022-01-22 00:00:00+00:00,17.408,17.822,14.26,15.868,8788235.463146
2022-01-23 00:00:00+00:00,15.859,16.899,15.162,16.637,4716537.828326
2022-01-24 00:00:00+00:00,16.636,16.641,13.487,15.58,6977353.177674
2022-01-25 00:00:00+00:00,15.575,16.031,14.599,15.485,4558891.524932
2022-01-26 00:00:00+00:00,15.5,16.8,14.687,15.235,4765611.817128
2022-01-27 00:00:00+00:00,15.237,15.715,14.294,15.22,4113929.073034
2022-01-28 00:00:00+00:00,15.221,16.281,14.744,16.147,3431960.588823
2022-01-29 00:00:00+00:00,16.146,16.75,15.962,16.229,2302289.700704
2022-01-30 00:00:00+00:00,16.236,18.107,16.018,17.761,3804256.525885
2022-01-31 00:00:00+00:00,17.763,17.881,16.46,17.155,3715635.459608
2022-02-01 00:00:00+00:00,17.154,17.893,16.83,16.989,2942517.008834
2022-02-02 00:00:00+00:00,16.989,17.377,15.557,15.783,2541290.039137
2022-02-03 00:00:00+00:00,15.785,16.323,15.25,16.306,2948179.623059
2022-02-04 00:00:00+00:00,16.303,17.544,16.014,17.513,2920947.553212
2022-02-05 00:00:00+00:00,17.515,18.32,17.416,17.754,2487894.455247
2022-02-06 00:00:00+00:00,17.758,18.171,17.17,18.062,1839911.280756
