timestamp,open,high,low,close,volume
2022-01-01 00:00:00+00:00,26.669,28.631,26.669,28.599,2406051.841361
2022-01-02 00:00:00+00:00,28.592,30.625,27.822,29.689,4040317.379209
2022-01-03 00:00:00+00:00,29.689,30.901,28.626,30.104,5769058.374461
2022-01-04 00:00:00+00:00,30.108,30.586,28.68,28.686,5808079.513598
2022-01-05 00:00:00+00:00,28.689,30.39,25.06,26.697,7192259.169316
2022-01-06 00:00:00+00:00,26.716,27.347,25.5,26.706,6652554.950054
2022-01-07 00:00:00+00:00,26.711,26.852,24.236,24.897,7931475.169152
2022-01-08 00:00:00+00:00,24.904,25.546,23.121,23.991,5255688.418355
2022-01-09 00:00:00+00:00,23.987,25.32,23.678,24.639,3735373.427468
2022-01-10 00:00:00+00:00,24.634,25.214,22.4,23.711,6258695.13738
2022-01-11 00:00:00+00:00,23.727,26.036,23.49,25.559,4386996.937524
2022-01-12 00:00:00+00:00,25.56,27.572,25.456,27.319,4149882.964392
2022-01-13 00:00:00+00:00,27.321,27.682,25.714,25.798,4212662.099764
2022-01-14 00:00:00+00:00,25.792,27.876,25.537,27.743,5567006.677412
2022-01-15 00:00:00+00:00,27.742,28.399,26.83,27.6,2794567.906367
2022-01-16 00:00:00+00:00,27.6,28.466,27.267,27.686,3300914.031457
2022-01-17 00:00:00+00:00,27.691,27.754,25.102,25.688,4471440.485276
2022-01-18 00:00:00+00:00,25.694,26.066,24.25,25.136,4151551.314827
2022-01-19 00:00:00+00:00,25.131,25.304,23.686,24.056,3752787.34959
2022-01-20 00:00:00+00:00,24.061,25.602,22.845,22.993,4340969.302946
2022-01-21 00:00:00+00:00,22.99,23.486,19.041,19.672,9377711.979969
2022-01-22 00:00:00+00:00,19.658,20.154,16.0,18.263,13322692.056374
2022-01-23 00:00:00+00:00,18.264,19.192,17.725,18.814,7010817.416753
2022-01-24 00:00:00+00:00,18.818,18.82,15.83,18.012,11535691.467923
2022-01-25 00:00:00+00:00,18.013,19.04,17.371,18.303,6144760.940825
2022-01-26 00:00:00+00:00,18.31,20.066,17.521,18.077,7990576.957673
2022-01-27 00:00:00+00:00,18.073,18.416,17.134,18.116,5972180.247982
2022-01-28 00:00:00+00:00,18.114,18.492,17.35,18.34,4978239.022749
2022-01-29 00:00:00+00:00,18.34,19.067,18.079,18.742,2839503.709368
2022-01-30 00:00:00+00:00,18.741,19.0,17.8,18.151,2921151.036414
2022-01-31 00:00:00+00:00,18.145,19.6,17.124,19.377,4973467.274044
2022-02-01 00:00:00+00:00,19.378,20.005,19.145,19.57,4217195.247456
2022-02-02 00:00:00+00:00,19.568,20.58,18.527,18.763,4948502.039118
2022-02-03 00:00:00+00:00,18.763,18.957,17.975,18.919,4103420.614796
2022-02-04 00:00:00+00:00,18.915,20.541,18.72,20.487,4688638.017762
2022-02-05 00:00:00+00:00,20.493,22.285,20.315,21.331,4556545.156184
2022-02-06 00:00:00+00:00,21.329,21.967,20.783,21.902,3259219.079752
2022-02-07 00:00:00+00:00,21.911,22.7,21.391,22.365,4800071.754486
2022-02-08 00:00:00+00:00,22.362,23.2,21.063,21.669,6679994.020366
2022-02-09 00:00:00+00:00,21.668,22.245,21.051,21.942,3111931.088332
2022-02-10 00:00:00+00:00,21.937,22.459,20.49,20.503,5708656.430455
2022-02-11 00:00:00+00:00,20.509,20.723,18.582,18.974,4784849.739506
2022-02-12 00:00:00+00:00,18.976,19.421,18.251,18.825,3700789.346611
2022-02-13 00:00:00+00:00,18.83,19.284,18.391,18.735,2321519.441158
2022-02-14 00:00:00+00:00,18.743,18.934,18.024,18.699,3572482.610035
