timestamp,open,high,low,close,volume
2022-01-01 00:00:00+00:00,1.30833,1.37973,1.3058,1.37919,19226371.42873187
2022-01-02 00:00:00+00:00,1.37898,1.39076,1.34222,1.37697,21061625.45481942
2022-01-03 00:00:00+00:00,1.37751,1.37754,1.31063,1.31932,22280547.29737156
2022-01-04 00:00:00+00:00,1.31929,1.35137,1.29529,1.30888,27236091.05261523
2022-01-05 00:00:00+00:00,1.30949,1.35315,1.19346,1.2301,39814062.12365557
2022-01-06 00:00:00+00:00,1.2301,1.29642,1.1862,1.27916,45849362.06434378
2022-01-07 00:00:00+00:00,1.27911,1.28453,1.1839,1.20999,60398907.28731113
2022-01-08 00:00:00+00:00,1.20999,1.25371,1.12452,1.18207,44496758.50368825
2022-01-09 00:00:00+00:00,1.18207,1.20627,1.14756,1.17039,32335459.66812111
2022-01-10 00:00:00+00:00,1.17056,1.18072,1.0692,1.12261,49873445.02760333
2022-01-11 00:00:00+00:00,1.12258,1.19592,1.1218,1.1874,34384678.43516102
2022-01-12 00:00:00+00:00,1.1876,1.31393,1.18664,1.31257,43228519.63775727
2022-01-13 00:00:00+00:00,1.31262,1.3539,1.22734,1.23265,55484455.68505983
2022-01-14 00:00:00+00:00,1.23193,1.31,1.21977,1.29239,50910282.59081072
2022-01-15 00:00:00+00:00,1.29228,1.31845,1.25147,1.29179,27817302.983448
2022-01-16 00:00:00+00:00,1.29174,1.42276,1.28657,1.41097,70958735.1897268
2022-01-17 00:00:00+00:00,1.41097,1.60605,1.38645,1.60163,128757773.78560352
2022-01-18 00:00:00+00:00,1.60104,1.63687,1.41189,1.45838,100394431.74351928
2022-01-19 00:00:00+00:00,1.45846,1.53436,1.32621,1.33619,100545944.01806349
2022-01-20 00:00:00+00:00,1.33602,1.42655,1.25072,1.25832,75008534.10045286
2022-01-21 00:00:00+00:00,1.2584,1.28186,1.10059,1.12048,88507340.9721682
2022-01-22 00:00:00+00:00,1.12026,1.15531,0.91553,1.0708,112210609.19875395
2022-01-23 00:00:00+00:00,1.07067,1.16942,1.05057,1.12453,89874832.8821632
2022-01-24 00:00:00+00:00,1.12467,1.12467,0.95127,1.0656,129951076.64048415
2022-01-25 00:00:00+00:00,1.06564,1.09199,0.99206,1.042,72794794.1293746
2022-01-26 00:00:00+00:00,1.04236,1.1583,1.01769,1.07721,68083690.76425333
2022-01-27 00:00:00+00:00,1.07729,1.07965,1.00336,1.04221,64677007.83345422
2022-01-28 00:00:00+00:00,1.04208,1.05899,1.009,1.04802,48698048.79743506
2022-01-29 00:00:00+00:00,1.04833,1.08313,1.03753,1.05971,36415576.10657526
2022-01-30 00:00:00+00:00,1.05981,1.077,1.02375,1.03516,25785211.84843607
2022-01-31 00:00:00+00:00,1.03528,1.05918,1.00803,1.0514,33642220.94824659
2022-02-01 00:00:00+00:00,1.05175,1.0962,1.03491,1.09604,44872767.28758833
2022-02-02 00:00:00+00:00,1.096,1.10201,1.0221,1.02648,48320660.33823805
2022-02-03 00:00:00+00:00,1.02666,1.06144,1.01653,1.0606,33041936.23805923
2022-02-04 00:00:00+00:00,1.06036,1.13884,1.04566,1.13859,40571911.94521851
2022-02-05 00:00:00+00:00,1.13887,1.19336,1.09732,1.12505,58036709.5005919
2022-02-06 00:00:00+00:00,1.12516,1.14993,1.0956,1.14264,31043997.03369846
2022-02-07 00:00:00+00:00,1.14265,1.20862,1.125,1.19847,83349276.32879435
2022-02-08 00:00:00+00:00,1.1988,1.26323,1.13301,1.17524,72981266.774691
2022-02-09 00:00:00+00:00,1.17545,1.21496,1.15201,1.19461,44564382.3950751
2022-02-10 00:00:00+00:00,1.1943,1.22465,1.13028,1.15037,56795337.87564463
2022-02-11 00:00:00+00:00,1.15025,1.1631,1.068,1.07987,47063511.29464817
