timestamp,open,high,low,close,volume
2023-09-26 00:00:00+00:00,19.396,19.523,18.839,19.028,326406.006863
2023-09-27 00:00:00+00:00,19.027,19.475,18.725,19.138,334089.090408
2023-09-28 00:00:00+00:00,19.131,19.981,19.103,19.963,300900.709263
2023-09-29 00:00:00+00:00,19.965,20.458,19.846,20.28,300649.900318
2023-09-30 00:00:00+00:00,20.272,21.812,20.079,21.358,788000.162566
2023-10-01 00:00:00+00:00,21.354,24.535,21.132,23.888,1025174.027343
2023-10-02 00:00:00+00:00,23.892,24.844,22.9,23.384,1070328.428748
2023-10-03 00:00:00+00:00,23.378,24.799,23.213,23.605,984298.425229
2023-10-04 00:00:00+00:00,23.608,23.86,22.581,23.125,609220.708606
2023-10-05 00:00:00+00:00,23.124,23.768,22.511,22.691,531525.298359
2023-10-06 00:00:00+00:00,22.695,23.792,22.672,23.401,427777.605148
2023-10-07 00:00:00+00:00,23.402,24.232,23.07,23.297,385759.72957
2023-10-08 00:00:00+00:00,23.294,23.632,23.057,23.228,287819.938927
2023-10-09 00:00:00+00:00,23.224,23.366,21.6,22.087,421497.947171
2023-10-10 00:00:00+00:00,22.087,22.487,21.694,22.118,299546.073638
2023-10-11 00:00:00+00:00,22.109,22.417,21.63,22.01,451909.227894
2023-10-12 00:00:00+00:00,22.01,22.048,20.901,21.299,394860.893027
2023-10-13 00:00:00+00:00,21.276,22.213,21.115,21.843,346408.596811
2023-10-14 00:00:00+00:00,21.844,22.346,21.803,21.993,300802.479044
2023-10-15 00:00:00+00:00,21.987,22.173,21.663,21.928,218500.994141
2023-10-16 00:00:00+00:00,21.932,25.0,21.887,23.953,1166513.064599
2023-10-17 00:00:00+00:00,23.96,24.588,23.464,23.929,730617.928907
2023-10-18 00:00:00+00:00,23.93,24.438,23.366,23.411,425110.309438
2023-10-19 00:00:00+00:00,23.411,25.888,23.109,24.923,753793.269286
2023-10-20 00:00:00+00:00,24.924,27.633,24.732,27.025,1379295.024126
2023-10-21 00:00:00+00:00,27.025,30.372,26.649,29.326,1057537.744417
2023-10-22 00:00:00+00:00,29.31,30.013,28.09,29.05,613796.784092
2023-10-23 00:00:00+00:00,29.054,32.915,28.746,31.9,1449324.657354
2023-10-24 00:00:00+00:00,31.9,32.614,29.501,30.159,1183323.181381
2023-10-25 00:00:00+00:00,30.166,33.938,29.991,32.439,1133204.517916
2023-10-26 00:00:00+00:00,32.435,33.292,30.73,32.774,824444.845813
2023-10-27 00:00:00+00:00,32.78,33.383,31.21,31.724,715522.406303
2023-10-28 00:00:00+00:00,31.739,32.519,31.333,31.637,369709.036144
2023-10-29 00:00:00+00:00,31.633,33.2,31.258,32.829,505308.690101
2023-10-30 00:00:00+00:00,32.848,35.356,32.31,34.938,1066339.113474
2023-10-31 00:00:00+00:00,34.939,38.676,34.818,38.403,1360208.436458
2023-11-01 00:00:00+00:00,38.403,46.92,37.82,41.153,4086614.449867
2023-11-02 00:00:00+00:00,41.156,44.567,38.624,40.24,2701862.463962
2023-11-03 00:00:00+00:00,40.243,40.261,38.0,39.461,2042271.493099
2023-11-04 00:00:00+00:00,39.459,42.737,39.0,42.398,2174626.708706
2023-11-05 00:00:00+00:00,42.4,42.857,40.015,41.156,1122273.649982
2023-11-06 00:00:00+00:00,41.178,42.208,39.667,42.139,1466641.202283
2023-11-07 00:00:00+00:00,42.139,44.829,40.066,42.937,1974590.371579
2023-11-08 00:00:00+00:00,42.941,43.879,42.247,43.122,1036287.65638
2023-11-09 00:00:00+00:00,43.122,48.937,40.667,45.273,2746569.911931
2023-11-10 00:00:00+00:00,45.306,57.56,45.057,56.69,2741094.264959
2023-11-11 00:00:00+00:00,56.69,63.95,53.55,56.35,2619528.852358
2023-11-12 00:00:00+00:00,56.38,61.91,54.45,56.27,1961771.525179
2023-11-13 00:00:00+00:00,56.28,59.88,51.5,51.61,2449430.737453
2023-11-14 00:00:00+00:00,51.62,58.05,51.2,56.81,2312666.053318
2023-11-15 00:00:00+00:00,56.82,67.13,56.13,65.47,2402766.759758
2023-11-16 00:00:00+00:00,65.44,68.25,56.36,57.78,2802367.84804
2023-11-17 00:00:00+00:00,57.82,60.58,54.0,58.53,2488230.08988
2023-11-18 00:00:00+00:00,58.54,59.43,54.69,58.56,1228927.076503
2023-11-19 00:00:00+00:00,58.57,62.12,56.6,61.08,1173847.703433
2023-11-20 00:00:00+00:00,61.1,61.34,55.87,56.58,1330905.555855
2023-11-21 00:00:00+00:00,56.57,57.39,51.21,51.69,1971981.227697
2023-11-22 00:00:00+00:00,51.67,58.95,51.43,57.55,1372903.328485
2023-11-23 00:00:00+00:00,57.57,59.62,56.13,56.51,1022699.851337
2023-11-24 00:00:00+00:00,56.51,58.79,56.17,56.85,725606.181293
2023-11-25 00:00:00+00:00,56.87,59.82,55.62,58.81,792154.680662
2023-11-26 00:00:00+00:00,58.82,59.04,56.1,57.57,517719.505189
2023-11-27 00:00:00+00:00,57.58,58.07,53.47,55.06,979760.500176
2023-11-28 00:00:00+00:00,55.07,58.65,53.94,58.18,928971.86545
2023-11-29 00:00:00+00:00,58.19,61.8,57.7,59.31,1125404.928005
2023-11-30 00:00:00+00:00,59.31,61.77,58.76,59.3,770999.789394
2023-12-01 00:00:00+00:00,59.3,61.9,58.61,59.77,841336.100616
2023-12-02 00:00:00+00:00,59.77,63.98,59.69,63.68,1003598.364133
2023-12-03 00:00:00+00:00,63.67,65.56,62.21,62.98,759667.567848
2023-12-04 00:00:00+00:00,62.98,65.26,59.21,61.64,1510795.081638
2023-12-05 00:00:00+00:00,61.65,62.7,59.1,61.04,1295111.442968
2023-12-06 00:00:00+00:00,61.03,66.71,61.03,61.83,2397511.843353
2023-12-07 00:00:00+00:00,61.86,69.5,61.63,67.76,2051467.012123
2023-12-08 00:00:00+00:00,67.75,75.42,67.75,74.9,2244892.059876
2023-12-09 00:00:00+00:00,74.95,77.76,71.57,72.28,2137774.713087
2023-12-10 00:00:00+00:00,72.31,74.91,70.67,74.84,916520.303989
2023-12-11 00:00:00+00:00,74.86,74.99,62.8,70.25,3089824.475247
2023-12-12 00:00:00+00:00,70.24,72.44,65.75,68.58,1611184.496815
2023-12-13 00:00:00+00:00,68.57,72.6,63.67,70.62,1647691.938908
2023-12-14 00:00:00+00:00,70.63,76.24,68.1,75.66,2007716.780509
2023-12-15 00:00:00+00:00,75.68,79.54,72.11,72.5,2022574.267238
2023-12-16 00:00:00+00:00,72.53,77.23,71.21,73.73,1095955.171098
2023-12-17 00:00:00+00:00,73.72,75.08,70.51,70.87,945953.541088
2023-12-18 00:00:00+00:00,70.87,75.5,66.9,74.43,1766714.225349
2023-12-19 00:00:00+00:00,74.45,76.37,71.81,73.04,1235016.076732
2023-12-20 00:00:00+00:00,73.03,84.18,72.98,82.24,2556434.760132
2023-12-21 00:00:00+00:00,82.24,95.8,81.06,93.83,3178748.031742
2023-12-22 00:00:00+00:00,93.88,99.55,90.38,97.87,3117378.287354
2023-12-23 00:00:00+00:00,97.88,110.48,92.75,107.85,2031946.102166
2023-12-24 00:00:00+00:00,107.89,118.0,107.29,112.49,2952279.822138
2023-12-25 00:00:00+00:00,112.43,126.65,107.71,120.88,2718413.83921
2023-12-26 00:00:00+00:00,120.88,121.32,101.73,112.47,3365344.10093
2023-12-27 00:00:00+00:00,112.45,115.38,104.56,106.95,2317557.443184
2023-12-28 00:00:00+00:00,106.96,109.66,97.21,101.79,2187361.451767
2023-12-29 00:00:00+00:00,101.81,109.98,99.3,106.08,2138602.919085
2023-12-30 00:00:00+00:00,106.16,107.48,100.65,101.87,916094.775654
2023-12-31 00:00:00+00:00,101.89,105.23,99.57,101.72,955637.276588
2024-01-01 00:00:00+00:00,101.74,109.96,101.45,109.93,1015721.917561
2024-01-02 00:00:00+00:00,109.93,116.9,106.02,106.72,1759133.544184
2024-01-03 00:00:00+00:00,106.73,109.91,81.0,98.55,3688392.1008
2024-01-04 00:00:00+00:00,98.54,108.19,96.61,104.9,1400303.213713
2024-01-05 00:00:00+00:00,104.91,105.47,95.2,99.93,1837206.235459
2024-01-06 00:00:00+00:00,99.93,100.35,91.55,93.82,1193949.017742
2024-01-07 00:00:00+00:00,93.79,96.72,87.55,89.43,1048374.790244
2024-01-08 00:00:00+00:00,89.46,99.95,85.15,97.93,2002339.024507
2024-01-09 00:00:00+00:00,97.89,105.5,95.23,99.31,2249683.583466
2024-01-10 00:00:00+00:00,99.32,105.53,92.07,102.04,2382606.897777
2024-01-11 00:00:00+00:00,102.04,107.22,97.58,99.93,1664661.583389
2024-01-12 00:00:00+00:00,99.92,100.5,86.13,92.1,1347897.902274
2024-01-13 00:00:00+00:00,92.11,97.07,89.5,95.88,678177.968715
2024-01-14 00:00:00+00:00,95.85,102.97,93.65,93.85,1333479.874852
2024-01-15 00:00:00+00:00,93.83,96.98,93.0,94.38,635004.618529
2024-01-16 00:00:00+00:00,94.35,98.72,94.16,97.63,675217.998635
2024-01-17 00:00:00+00:00,97.6,102.84,96.63,102.12,1549125.564208
2024-01-18 00:00:00+00:00,102.13,103.58,91.33,94.41,1260629.328604
2024-01-19 00:00:00+00:00,94.4,95.46,87.04,93.62,1321761.982371
2024-01-20 00:00:00+00:00,93.6,94.31,90.13,92.87,613995.390354
2024-01-21 00:00:00+00:00,92.88,93.92,90.81,91.11,399855.15711
2024-01-22 00:00:00+00:00,91.11,91.9,82.05,83.83,1558237.358651
2024-01-23 00:00:00+00:00,83.8,85.96,78.94,84.33,1629880.896873
2024-01-24 00:00:00+00:00,84.35,89.43,83.31,88.76,1252563.822977
2024-01-25 00:00:00+00:00,88.76,89.63,85.1,86.91,712608.778636
2024-01-26 00:00:00+00:00,86.89,93.73,86.0,92.27,1012520.230256
2024-01-27 00:00:00+00:00,92.27,94.52,90.64,94.29,516278.898356
2024-01-28 00:00:00+00:00,94.29,99.45,93.33,95.96,1123363.542344
2024-01-29 00:00:00+00:00,95.98,101.97,95.0,101.67,1066359.040229
2024-01-30 00:00:00+00:00,101.66,106.51,100.98,101.41,1231579.855933
2024-01-31 00:00:00+00:00,101.4,102.82,95.88,96.97,1656225.747194
2024-02-01 00:00:00+00:00,96.96,98.1,93.11,97.8,1351122.145523
2024-02-02 00:00:00+00:00,97.82,102.57,97.38,100.59,973782.512122
2024-02-03 00:00:00+00:00,100.58,101.25,96.63,97.96,496503.841878
2024-02-04 00:00:00+00:00,97.96,98.59,95.05,95.48,452231.471024
2024-02-05 00:00:00+00:00,95.47,98.79,94.18,95.65,711377.374223
2024-02-06 00:00:00+00:00,95.65,97.91,93.13,96.86,797184.644724
2024-02-07 00:00:00+00:00,96.87,101.57,94.64,101.12,746470.530787
2024-02-08 00:00:00+00:00,101.13,104.94,100.52,102.76,943448.666249
2024-02-09 00:00:00+00:00,102.77,109.19,102.77,106.94,1285588.50795
2024-02-10 00:00:00+00:00,106.94,110.87,106.88,108.99,762481.82606
2024-02-11 00:00:00+00:00,108.98,110.68,107.22,107.48,619229.752047
2024-02-12 00:00:00+00:00,107.48,112.25,103.43,111.66,1237001.743225
2024-02-13 00:00:00+00:00,111.66,115.19,108.25,112.49,1088020.93549
2024-02-14 00:00:00+00:00,112.48,118.71,110.64,117.0,884438.063453
2024-02-15 00:00:00+00:00,117.0,118.38,111.54,113.51,854067.820481
2024-02-16 00:00:00+00:00,113.53,114.25,107.8,110.35,922092.969876
2024-02-17 00:00:00+00:00,110.35,111.07,105.61,108.92,509917.445591
2024-02-18 00:00:00+00:00,108.93,114.09,107.51,112.24,635163.350705
